anime_id;Name;Rating;Type;Genre;Studios;Producers;Licensors;Voice_Actors
30401;Rule;5.0;Movie;['Dementia'];[None];[None];[None];[None]
33692;Shigeo wa Handsome;4.98;ONA;['Comedy', 'Drama'];[None];[None];[None];[None]
22175;The Harmonic Gleam Vibration;4.96;Movie;['Dementia'];[None];[None];[None];[None]
30559;Why;4.95;Movie;['Dementia'];[None];[None];[None];[None]
36089;9;4.99;Music;['Music'];[None];[None];[None];[None]
29629;Coffee Break;4.99;Movie;['Dementia'];[None];[None];[None];[None]
30398;Nani ga Dekiru ka na (What Can I Do, Now?);5.0;Movie;['Comedy'];[None];[None];[None];[None]
3306;Aoki Honoo;4.99;OVA;['Romance', 'Drama', 'Seinen'];['Nippon Animation'];[None];[None];['Horiuchi, Kenyuu', 'Andou, Arisa']
38181;Chainsaw Bunny;4.97;ONA;['Comedy', 'Horror', 'Supernatural', 'Thriller'];[None];[None];[None];[None]
2310;Chou Kidou Densetsu DinaGiga (Super Mobile Legend Dinagiga);4.99;OVA;['Mecha', 'Sci-Fi'];['Studio Deen'];[None];[None];['Miyamura, Yuko', 'Ikezawa, Haruna', 'Omimura, Mayuko']
30664;Jinkou no Rakuen (Artificial Paradise);4.93;Movie;['Dementia'];[None];[None];[None];[None]
8751;Kaijuu no Ballad;4.99;Music;['Music', 'Comedy', 'Fantasy'];[None];[None];[None];[None]
7843;Kiekaketa Monogataritachi no Tame ni (For Almost Forgotten Stories);4.99;Movie;['Dementia'];[None];[None];[None];[None]
14529;Super Majingga 3;4.99;Movie;['Action', 'Space', 'Mecha', 'Sci-Fi'];[None];[None];[None];[None]
37408;Taishou Mebiusline: Chicchai-san - You and I;4.99;Special;['Historical', 'Shounen Ai'];['Studio A-CAT'];[None];[None];[None]
30667;Youshi Kei: Mou Hitotsu no Nijiiro Toshi;4.94;Movie;['Dementia'];[None];[None];[None];[None]
752;Osakana wa Ami no Naka (Fish in the Trap);4.97;OVA;['Drama', 'Shounen Ai'];['J.C.Staff'];['Echo'];[None];['Furusawa, Tohru', 'Yamaguchi, Kappei']
9777;Umacha;4.97;Special;['Slice of Life'];['Studio Ghibli'];[None];[None];[None]
38712;A Log Day of Timbre;4.98;ONA;['Dementia'];[None];[None];[None];[None]
16786;Bulsajo Robot Phoenix King (Defenders of Space);4.98;Movie;['Action', 'Space', 'Mecha', 'Shounen'];[None];[None];[None];[None]
11679;Chainsaw Maid;4.98;ONA;['Comedy', 'Horror', 'Supernatural', 'Thriller'];[None];['Pony Canyon'];[None];[None]
5934;Greed;4.98;OVA;['Adventure', 'Fantasy'];['Filmlink International'];['Pony Canyon'];[None];['Horiuchi, Kenyuu', 'Minaguchi, Yuko']
28045;Kogane no Hana (The Golden Flower);4.98;Movie;['Action', 'Adventure', 'Fantasy', 'Historical'];[None];[None];[None];[None]
112;Chou Henshin Cosprayers (The Cosmopolitan Prayers);4.97;TV;['Action', 'Ecchi', 'Adventure', 'Fantasy', 'Magic', 'Comedy', 'Super Power', 'Sci-Fi'];['Imagin', 'Studio Live'];['m.o.e.'];[None];['Matsuki, Miyu']
28955;Columbos;4.97;Movie;['Police', 'Drama', 'Mystery'];[None];[None];[None];[None]
35224;Mobile Suit Gundam: Twilight Axis;4.96;ONA;['Action', 'Military', 'Sci-Fi', 'Space', 'Mecha'];['Sunrise'];[None];[None];['Sakaguchi, Shuuhei', 'Shimizu, Risa']
5602;Navia Dratp;4.97;ONA;['Fantasy'];[None];['Bandai'];[None];[None]
31450;Sol;4.95;Music;['Dementia', 'Music'];[None];[None];[None];[None]
22171;Tanaami Keiichi no Shouzou (A Portrait of Keiichi Tanaami);4.97;Movie;['Dementia'];[None];[None];[None];[None]
2181;TANK S.W.A.T. 01;4.95;OVA;['Police', 'Mecha'];[None];[None];[None];['Yukino, Satsuki']
32384;The New A-Class.: Next Stage with YOU;4.96;ONA;['Cars', 'Music'];[None];[None];[None];[None]
12919;Yoru no Hi;4.96;Movie;['Psychological'];[None];[None];[None];[None]
35383;Yousei Land Mukashibanashi (Forest Fairy Five ~Fairy Tale~);4.97;TV;['Comedy', 'Historical', 'Fantasy'];[None];[None];[None];['Nakano, Aimi', None, None, None, None]
31267;Akuma no Kairozu (Devil's Circuit);4.93;Movie;['Dementia'];[None];[None];[None];[None]
32811;Black Ocean;4.95;Music;['Music'];[None];['Monomusik'];[None];[None]
28347;Guitar Shoujo!;4.96;Special;['Slice of Life'];[None];['Lantis'];[None];[None]
2730;1+2=Paradise;4.95;OVA;['Comedy', 'Ecchi', 'Harem', 'Romance', 'Seinen'];['J.C.Staff'];['Agent 21'];[None];['Yamaguchi, Kappei', 'Nagao, Rihoko', 'Honda, Chieko']
32778;Ame no Bus Stop-hen;4.94;Music;['Music'];[None];['Space Shower Music'];[None];[None]
32765;Cherry Blossom (Music);4.96;Music;['Music'];[None];['Space Shower Music'];[None];[None]
30010;Frame Arms: A Violent Struggle;4.95;OVA;['Mecha'];['Studio A-CAT'];[None];[None];[None]
18149;Ishida to Asakura Special;4.96;Special;['Comedy', 'School', 'Seinen'];[None];['DAX Production', 'Hotline'];[None];['Nakamoto, Nobuhisa', 'Morishima, Shuuta']
38059;Namakura Gatana: Kunoichi-hen;4.89;ONA;['Ecchi', 'Samurai'];[None];[None];[None];[None]
30160;Oppai ga Ippai;4.95;Music;['Music', 'Kids'];[None];['Fuji TV'];[None];[None]
8671;Raja Maharaja;4.95;Music;['Kids', 'Music', 'Slice of Life'];[None];['NHK'];[None];[None]
36632;Ore ga Suki nano wa Imouto dakedo Imouto ja Nai;4.94;TV;['Comedy', 'Ecchi', 'Romance'];['NAZ', 'Magia Doraglier'];['MAGES.'];[None];['Kondou, Reina', 'Hatanaka, Tasuku']
28595;Pac-World;4.96;TV;['Adventure', 'Comedy', 'Sci-Fi'];['OLM Digital'];['Bandai Namco Entertainment'];[None];['Terasaki, Yuka', 'Inagawa, Eri', 'Katsu, Anri']
30335;Portrait;4.94;Movie;['Dementia'];[None];[None];[None];[None]
37571;Senjuushi (The Thousand Noble Musketeers);4.94;TV;['Action', 'Military'];['TMS Entertainment'];[None];['Sentai Filmworks'];['Yashiro, Taku', 'Kaji, Yuki', 'Maeno, Tomoaki', 'Aoi, Shouta', 'Tachibana, Shinnosuke', 'Satou, Takuya', 'Namikawa, Daisuke', 'Takahashi, Hiroki', 'Nakajima, Yoshiki', 'Hatano, Wataru']
4266;Vie Durant;4.92;ONA;['Sci-Fi', 'Drama', 'Vampire'];['Radix', 'Marine Entertainment'];[None];[None];['Sakurai, Takahiro', 'Takahashi, Hiroki']
35388;Ameya Tanuki (The Candy Man's Raccoon Dog Dance);4.94;Movie;['Comedy'];[None];[None];[None];[None]
30093;Ball yo Doko e Yuku;4.94;ONA;['Comedy'];[None];['Studio Binzo'];[None];[None]
21335;Double Circle;4.94;ONA;['Sci-Fi', 'Super Power'];[None];['Toshiba Entertainment'];[None];['Saito, Chiwa', 'Horie, Yui', 'Namikawa, Daisuke', 'Seto, Asami', 'Okamoto, Nobuhiko']
30086;Hanasaka Jiisan (The Blossom Man);4.94;Movie;['Comedy', 'Drama'];[None];[None];[None];[None]
1621;Haru no Ashioto The Movie: Ourin Dakkan;4.94;Movie;['Action', 'Comedy', 'School'];['Asahi Production'];[None];[None];['Yanase, Natsumi', None, 'Taguchi, Hiroko', 'Okada, Junko']
30424;Instant Music;4.94;Music;['Music'];[None];[None];[None];[None]
600;Legend of Duo;4.94;TV;['Supernatural', 'Drama', 'Vampire', 'Shounen Ai'];['Radix', 'Marine Entertainment'];[None];[None];['Sugita, Tomokazu', 'Nakamoto, Nobuhisa']
32298;Nakanaori (Reconciliation);4.95;ONA;['Action', 'Samurai'];[None];[None];[None];[None]
31014;Aru Zombie Shoujo no Sainan;4.93;Special;['Action', 'Horror'];[None];[None];[None];[None]
20955;Peeping Life: YouTuber-kun;4.93;ONA;['Comedy'];[None];['CoMix Wave Films'];[None];[None, None, None]
32296;Present made no Michinori;4.94;ONA;['Action', 'Music'];[None];[None];[None];[None]
38961;Takoyaki Story;4.92;Music;['Music', 'Dementia'];[None];[None];[None];[None]
30669;Why Re-Mix 2002;4.92;Movie;['Dementia'];[None];[None];[None];[None]
40958;Rail Romanesque;4.87;TV;['Sci-Fi', 'Harem', 'Slice of Life'];['Saetta'];[None];[None];['Suzaki, Aya', 'Igasaki, Ayaka', 'Kurosawa, Tomoyo', 'Uchida, Aya', 'Furihata, Ai', 'Uesaka, Sumire', 'Hashimoto, Tenka', 'Kubo, Yurika', 'Nagai, Mai']
3490;Rayca;4.92;OVA;['Sci-Fi'];[None];[None];[None];[None]
33710;Run & Roll;4.93;Movie;['Dementia'];[None];[None];[None];[None]
30211;Zenchuu Maite (Dancer of Vermicular);4.89;Movie;['Dementia'];[None];[None];[None];[None]
31874;2002-nen Halmeoni Ondo;4.96;Music;['Music', 'Kids'];[None];['NHK'];[None];[None]
31507;Ari Ningen Monogatari (Future Man);4.93;Movie;['Fantasy'];[None];[None];[None];[None]
28761;00:08;4.92;Movie;['Dementia'];[None];['Geidai Animation'];[None];[None]
36745;1/100 Rice Planting;4.9;ONA;['Slice of Life'];[None];['Terada Mokei'];[None];[None]
10436;Animal Dance;4.86;Movie;['Music', 'Dementia'];[None];[None];[None];[None]
31513;Aoki Seimei Hoken;4.88;Special;['Comedy'];[None];[None];[None];[None]
33871;Estima: Sense of Wonder;4.91;ONA;['Sci-Fi', 'Cars', 'Comedy', 'Historical'];[None];[None];[None];[None]
20153;Hana no Hi (Day of Nose);4.9;Movie;['Comedy', 'Dementia'];[None];['Calf Studio'];[None];[None]
34503;KochinPa! Dainiki;4.93;TV;['Comedy'];[None];[None];[None];['Pile', 'Hanazawa, Kana', 'Iguchi, Yuka']
33907;Magical Music Train;4.89;Music;['Music'];[None];"[""Toy's Factory""]";[None];[None]
29635;Otoko to Onna to Inu (Man and Woman and Dog);4.92;Movie;['Comedy', 'Romance'];[None];[None];[None];[None]
8464;Pants no Ana: Mambo de Ganbo!;4.91;OVA;['Comedy', 'Ecchi', 'School'];['AIC'];[None];[None];[None]
7071;Shoujouji no Tanuki-bayashi (Belly Drum Dance at Shojoji Temple);4.91;Movie;['Kids'];[None];[None];[None];[None]
3252;Super Teukgeup Mazinger 7 (Protectors of Universe);4.91;Movie;['Sci-Fi', 'Mecha'];[None];[None];[None];[None]
2057;Ojousama Sousamou (Debutante Detective Corps);4.9;OVA;['Action', 'Comedy', 'Mystery', 'Police'];['Gainax', 'Studio 4°C'];[None];['ADV Films'];['Nagashima, Yuuko', 'Yanase, Natsumi', 'Tange, Sakura', 'Kasahara, Rumi', 'Niiyama, Shiho']
4389;Amada Anime Series: Super Mario Brothers;4.91;OVA;['Adventure', 'Comedy', 'Shounen'];[None];['Studio Junio'];[None];['Furuya, Toru', 'Endo, Miyako', 'Satou, Masaharu']
37747;Ame-iro Cocoa: Side G;4.9;TV;['Slice of Life', 'Comedy'];['EMT Squared'];[None];[None];[None]
30431;Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan;4.89;Music;['Music'];[None];[None];[None];[None]
18795;Dagram vs. Round-Facer;4.9;Special;['Space', 'Mecha', 'Sci-Fi'];['Sunrise'];[None];[None];[None]
24847;Ichigeki Sacchuu!! Hoihoi-san: Legacy;4.9;ONA;['Comedy', 'Sci-Fi'];['Bridge'];[None];[None];[None]
24807;Kawaii Cook-san;4.9;ONA;['Music', 'Slice of Life'];['Kachidoki Studio'];[None];[None];[None]
37256;Chainsaw Bunny: Deleted Scene (Chainsaw Bunny Deleted Scene);4.87;ONA;['Horror', 'Supernatural', 'Thriller'];[None];[None];[None];[None]
6839;Hinomaru Tarou: Musha Shugyou no Maki (Taro's Early Training Days);4.89;Movie;['Action', 'Samurai'];[None];[None];[None];[None]
32288;Jingle;4.89;ONA;['Fantasy'];[None];[None];[None];[None]
29633;Kiseki (Locus);4.9;Movie;['Music', 'Dementia'];[None];[None];[None];[None]
4250;Kore ga UFO da! Soratobu Enban (That is an UFO! The Flying Saucer);4.89;Movie;['Sci-Fi', 'Space'];['Toei Animation'];[None];[None];[None]
22163;Natsu no Shisen 1942 (A Gaze in Summer 1942);4.88;Movie;['Dementia'];[None];[None];[None];[None]
30418;Petit Manga;4.89;Movie;['Dementia'];[None];[None];[None];[None]
29637;Samurai;4.91;Movie;['Drama', 'Romance'];[None];[None];[None];[None]
7900;Super Child;4.89;Movie;['Action', 'Sci-Fi', 'Adventure'];[None];['UM Productions'];[None];[None]
23023;Peaceful Times (F02) Petit Film;4.87;Music;['Music'];['Khara'];[None];[None];[None]
35406;Propagate;4.88;Movie;['Dementia'];[None];[None];[None];[None]
37065;123;4.91;Music;['Kids', 'Music'];[None];['NHK'];[None];[None]
32813;2010;4.88;Music;['Music'];[None];['EMI'];[None];[None]
28951;Beluga;4.89;Movie;['Dementia', 'Horror'];[None];[None];[None];[None]
6431;Chameko no Ichinichi;4.89;Movie;['Comedy'];[None];[None];[None];[None]
29768;Fantastic Cell;4.88;Movie;['Dementia'];[None];['Mirai Film'];[None];[None]
17659;Gunnm 3D Special;4.88;OVA;['Action', 'Sci-Fi', 'Sports'];[None];['Anima', 'Shueisha'];[None];[None]
30328;Head Spoon;4.88;Movie;['Dementia'];[None];[None];[None];[None]
38980;I Like It;4.8;Music;['Music'];[None];['Warner Music Japan'];[None];[None]
5330;Alice in Cyberland;4.88;OVA;['Action', 'Sci-Fi'];[None];['TV Tokyo', 'Vega Entertainment', 'Glams'];[None];['Araki, Kae', 'Miyamura, Yuko', 'Asada, Yoko']
5870;Hibari no Yadogae (The Larks' Moving Day);4.88;Movie;['Action'];[None];[None];[None];[None]
6831;Hinomaru Hatanosuke: Bakemonoyashiki no Maki;4.87;Movie;['Supernatural'];[None];[None];[None];[None]
19125;Mogura no Adventure;4.87;Special;['Adventure', 'Kids'];[None];['Nippon Television Network'];[None];[None]
33690;Nazotokine;4.87;TV;['Game'];['Tengu Kobo'];['Pony Canyon Enterprise'];[None];['Matsui, Eriko', 'Yashima, Sarara', 'Sasaki, Mikoi', 'Hara, Natsuko', 'Tokui, Sora']
35390;Osekisho (At the Border Checkpoint);4.87;Movie;['Kids'];[None];[None];[None];[None]
30863;Usalullaby;4.86;Movie;['Dementia'];[None];['Geidai Animation'];[None];[None]
30429;Utsukushii;4.87;Music;['Music'];[None];[None];[None];[None]
9976;Wakaranai Buta (In a Pig's Eye);4.88;Movie;['Dementia', 'Drama'];[None];['Calf Studio', 'Geidai Animation'];[None];[None]
6850;Norakuro Shoui: Nichiyoubi no Kaijiken;4.86;Movie;['Action', 'Military'];[None];[None];[None];[None]
7482;Yume kara, Samenai;4.85;OVA;['Romance', 'School'];['Shaft'];[None];[None];['Sasaki, Nozomu']
38701;Aa / ii (aaH / Hee);4.94;Movie;['Dementia'];[None];['Geidai Animation'];[None];[None]
35707;Anime Mitai na;4.85;Music;['Music', 'Dementia'];['NAZ'];[None];[None];[None]
6346;Cherry no Manma;4.85;OVA;['Romance', 'Shoujo'];[None];[None];[None];[None]
29988;Commercial War;4.87;Movie;['Dementia'];[None];[None];[None];[None]
3533;Gakuentoshi Varanoir Joukan;4.86;OVA;['Action', 'Magic'];[None];['Idea Factory'];[None];['Nonaka, Ai']
37243;Kataribe Jinkou Chinou ga Tsubuyaku Noroi no Yogen;4.85;ONA;['Horror', 'Seinen', 'Thriller'];[None];[None];[None];[None]
3064;Kizuoibito (Wounded Man);4.86;OVA;['Action', 'Adventure', 'Seinen', 'Thriller'];['Magic Bus'];[None];[None];[None]
7026;Mado;4.86;Movie;['Comedy'];[None];['Kuri Jikken Manga Kobo'];[None];[None]
21831;Dracula no Uta;4.85;Music;['Kids', 'Music', 'Vampire'];[None];['NHK'];[None];[None]
4393;Kokka Kimigayo (The National Anthem Kimigayo);4.85;Movie;['Music', 'Historical'];[None];[None];[None];[None]
37147;Nou Nen feat. Utae;4.84;Music;['Music', 'Dementia', 'Ecchi'];[None];[None];[None];[None]
22417;Quantum Leap;4.84;Music;['Action', 'Music'];['Production I.G'];['Avex Entertainment'];[None];[None]
10763;Robot Taekwon V (Voltar the Invincible);4.85;Movie;['Action', 'Mecha'];[None];[None];[None];[None]
36062;Soccer;4.85;Music;['Music', 'Sports'];[None];['P-Vine Records'];[None];[None]
23401;Tobacco wa Dasai;4.83;ONA;['School', 'Slice of Life'];[None];[None];[None];[None]
1009;Battle Spirits: Ryuuko no Ken (Art of Fighting);4.85;OVA;['Action', 'Comedy', 'Martial Arts', 'Shounen'];[None];['Starchild Records', 'Studio Comet', 'Nihon Ad Systems', 'Fuji TV'];['Central Park Media'];['Ikeda, Masanori', 'Bessho, Tetsuya', 'Hamasaki, Ayumi']
6000;Haruwo;4.85;OVA;['Action'];[None];['CoMix Wave Films'];[None];[None]
11357;Micro Teukgongdae Diatron 5;4.8;Movie;['Action', 'Space', 'Mecha', 'Sci-Fi'];[None];[None];[None];[None]
6383;Chargeman Ken!;4.83;TV;['Action', 'Adventure', 'Sci-Fi', 'Shounen'];['Tama Production'];['Knack Productions'];['Discotek Media'];['Sawada, Kazuko', None, None]
34710;Choco Kyouju no Oheya;4.83;ONA;['Comedy'];[None];[None];[None];[None]
34720;In Search of Axis;4.84;Special;['Dementia'];['Polygon Pictures'];[None];[None];[None]
19231;Jam;4.83;Music;['Music', 'Dementia', 'Fantasy'];[None];['Mirai Film'];[None];[None]
25533;Many Mary;4.84;Music;['Music'];[None];['Space Shower Music'];[None];[None]
30427;Mr. Empty;4.84;Music;['Music'];[None];[None];[None];[None]
2974;The Humanoid: Ai no Wakusei Lezeria (The Humanoid);4.83;OVA;['Space', 'Mecha', 'Drama', 'Sci-Fi'];[None];['Toshiba EMI', 'Kaname Productions'];['Central Park Media'];['Sakakibara, Yoshiko', 'Shibata, Yumiko', 'Yao, Kazuki']
30326;Ushi Atama (Oxed-Man);4.83;Movie;['Dementia'];[None];[None];[None];[None]
8647;Self-Portrait (Animated Self Portraits A Portrait of Kawamoto);4.82;Special;['Comedy', 'Demons'];[None];[None];[None];[None]
33541;Bishoujo Yuugi Unit Crane Game Girls Galaxy;4.82;TV;['Game', 'Space', 'Comedy'];['Kyotoma'];['Pony Canyon Enterprise'];[None];[None, None, None, 'Uchida, Aya', None, 'Sasaki, Mikoi']
19213;Lost Utopia;4.81;Movie;['Action', 'Fantasy', 'Supernatural', 'Music', 'Seinen'];['Mirai Film'];[None];[None];[None]
29941;Million Doll;4.82;TV;['Music'];['Asahi Production'];[None];[None];['Watanabe, Yui', 'Umehara, Yuuichirou', 'Matsui, Eriko', 'Iizuka, Mayu', 'Kusuda, Aina', 'Itou, Miku']
17151;Mogu Mogu;4.82;Music;['Music'];['W+K Tokyo'];[None];[None];[None]
35923;Ame-iro Cocoa Series: Ame-con!! (Ame-Con!!);4.82;TV;['Slice of Life', 'Comedy'];['EMT Squared'];[None];[None];['Satou, Yuugo']
31139;Ame-iro Cocoa: Rainy Color e Youkoso!;4.81;TV;['Slice of Life', 'Comedy'];['EMT Squared'];['DAX Production'];['Funimation'];['Hirakawa, Daisuke', 'Yamaya, Yoshitaka', 'Yamamoto, Kazutomi', 'Marue, Shunya', 'Yamamoto, Shouma']
35450;Five Fire Fish;4.8;Movie;['Dementia'];['Yamamura Animation, Inc.'];[None];[None];[None]
35818;Love Kome: We Love Rice 2nd Season (Love Rice 2);4.81;TV;['Slice of Life'];['Encourage Films'];['Just Production'];[None];['Ishii, Mark', 'Souma, Sousuke', 'Komori, Misae', 'Tamaki, Nina', 'Sawashiro, Chiharu']
33245;Ame-iro Cocoa in Hawaii (Rainy Cocoa in Hawaii);4.8;TV;['Comedy', 'Slice of Life'];['EMT Squared'];['DAX Production'];[None];['Satou, Yuugo']
9744;Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko;4.8;OVA;['Ecchi', 'Sports'];['Studio Hibari'];['Primastea'];[None];['Kadowaki, Mai', None]
28051;Kaeru San Yuushi (Three Brave Frogs);4.79;Movie;['Adventure', 'Comedy'];[None];[None];[None];[None]
19297;Ketsuekigata-kun! Featuring Yuri & Nasuno;4.8;Special;['Comedy'];['feel.'];['Earth Star Entertainment'];[None];['Narumi, Kyoko', 'Watanabe, Yui', None, None, None, None]
23933;Kyutai Panic Adventure!;4.81;Special;['Action', 'Martial Arts', 'Shounen', 'Super Power'];[None];['Fuji TV'];[None];[None, None]
8604;Oshiri Kajiri Mushi;4.8;Music;['Music', 'Comedy', 'Kids'];[None];['NHK', 'NHK Enterprises'];[None];[None]
35407;Rhythm;4.8;Movie;['Dementia'];[None];[None];[None];[None]
18463;Sign;4.8;Music;['Music', 'Sci-Fi'];[None];[None];[None];[None]
32247;Tekkon Kinkreet Pilot;4.8;Special;['Action', 'Adventure', 'Psychological', 'Supernatural'];[None];[None];[None];[None]
30400;Yakusoku (Promise);4.79;Movie;['Dementia'];[None];[None];[None];[None]
30329;Nice to See You;4.79;Movie;['Dementia'];[None];[None];[None];[None]
22159;Yami no Kioku, Yume no Inei;4.79;Movie;['Dementia'];[None];[None];[None];[None]
7809;3-tsu no Kumo (Trilogy about Cloud);4.78;Movie;['Dementia'];[None];[None];[None];[None]
4966;Jigazou (Self Portrait);4.79;Movie;['Comedy'];[None];['Tezuka Productions'];[None];[None]
3960;Armored Core: Fort Tower Song;4.78;ONA;['Action', 'Mecha', 'Sci-Fi'];[None];['Aniplex'];[None];[None]
11411;Hell Target;4.78;OVA;['Space', 'Horror', 'Sci-Fi'];[None];[None];[None];['Murayama, Akira']
7497;Mikan-bune (A Ship of Oranges);4.79;Movie;['Historical'];[None];[None];[None];[None]
5715;Arcade Gamer Fubuki Extra;4.78;Special;['Action', 'Ecchi', 'Parody', 'Adventure', 'Game', 'Comedy', 'School'];['Shaft'];[None];[None];['Nogawa, Sakura']
29107;Banana Mura ni Ame ga Furu;4.77;Music;['Music', 'Kids'];[None];['NHK'];[None];[None]
32803;Dreaming Pupa: Yumemiru Bokura;4.74;Music;['Music'];[None];['EMI'];[None];[None]
30331;Motion Lumine;4.77;Movie;['Dementia'];[None];[None];[None];[None]
5158;Noisy Birth;4.77;Music;['Dementia', 'Music'];[None];['Studio Rikka'];[None];[None]
34393;Room Mate;4.76;TV;['Harem', 'Slice of Life'];['Typhoon Graphics'];['Smiral Animation'];[None];['Hanae, Natsuki', 'Toriumi, Kousuke', 'Maeno, Tomoaki']
4462;Tairiki Tarou no Mucha Shuugyou (Mighty Taro's Reckless Training);4.77;Movie;['Action'];[None];[None];[None];[None]
25291;Yomiuri Shimbun;4.77;Special;['Historical'];['Studio Ghibli'];[None];[None];[None]
30339;Play Jazz;4.73;Movie;['Dementia'];[None];[None];[None];[None]
1451;Shuranosuke Zanmaken: Shikamamon no Otoko (Sword for Truth);4.76;Movie;['Action', 'Supernatural', 'Historical', 'Thriller'];['Production Reed'];[None];['Manga Entertainment'];['Inoue, Kazuhiko']
8661;Chimuchimucheri ChimChimCheree;4.77;Music;['Music', 'Slice of Life', 'Kids'];[None];['NHK'];[None];[None]
705;Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie;4.76;Movie;['Adventure', 'Magic', 'Comedy', 'Sci-Fi'];['Imagin', 'Studio Live'];['m.o.e.'];[None];[None]
13793;Fashion no Hajimari (Beginning of fashion);4.76;ONA;['Comedy'];[None];[None];[None];[None]
35405;?/Sankaku no Rhythm/Trump no Arasoi;4.75;Movie;['Dementia'];[None];[None];[None];[None]
11867;Cipher;4.76;OVA;['Drama', 'Music'];['Magic Bus'];['Victor Entertainment'];[None];['Kabira, Jay', None]
1529;De:vadasy (Devadasy);4.75;OVA;['Action', 'Ecchi', 'Psychological', 'Mecha'];[None];['Green Bunny'];['Media Blasters'];['Suzumura, Kenichi']
6830;Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki;4.75;Movie;['Action', 'Historical', 'Samurai'];[None];[None];[None];[None]
9509;Yami no Purple Eye (Purple Eyes in the Dark);4.75;Music;['Psychological', 'Supernatural', 'Music', 'Horror', 'Mystery', 'Shoujo'];['Toei Animation'];['Youmex'];[None];[None]
18047;Seiyuu Deka;4.72;ONA;['Magic', 'Comedy'];['MooGoo'];[None];[None];[None]
28591;Timbre A to Z;4.74;ONA;['Music', 'Dementia'];[None];['Mirai Film'];[None];[None]
33975;3-Nen D-Gumi Glass no Kamen (The Glass Mask Year 3 Class D);4.74;TV;['Comedy', 'Parody', 'School'];['DLE'];[None];[None];['Asumi, Kana', 'Ookubo, Rumi', None]
6392;Issho ni Training: Training with Hinako;4.74;OVA;['Ecchi', 'Sports'];['Studio Hibari'];['Primastea'];[None];['Kadowaki, Mai']
32739;JRA Hokan Keikaku;4.73;ONA;['Action', 'Mecha'];['Gainax'];[None];[None];[None]
9491;Katsugeki Shoujo Tanteidan;4.73;OVA;['Action', 'Comedy', 'School'];['TMS Entertainment'];['Japan Home Video'];[None];['Miura, Masako', 'Tarako', 'Yamamoto, Yuriko']
33693;Meitantei Gordon;4.73;ONA;['Mystery', 'Comedy'];[None];[None];[None];[None]
38748;"""Tokyo"" (Tokyo)";4.73;Movie;['Dementia'];[None];[None];[None];[None]
28981;Ame-iro Cocoa (Rainy Cocoa);4.73;TV;['Comedy', 'Slice of Life'];['EMT Squared'];['DAX Production'];['Funimation'];['Miyano, Mamoru', 'Midorikawa, Hikaru', 'Hirakawa, Daisuke', 'Shimono, Hiro']
5904;B.B. Fish;4.74;OVA;['Drama', 'Romance', 'Seinen'];['Production I.G'];['Shueisha'];[None];['Shinohara, Emi', 'Canna, Nobutoshi']
33545;Henna Omamesan;4.73;Special;['Comedy', 'Parody'];[None];[None];[None];[None]
13359;PistStar;4.73;ONA;['Music', 'Magic'];[None];[None];[None];[None]
7031;Satsujinkyou Jidai (Au Fou!);4.73;Movie;['Fantasy'];[None];['Kuri Jikken Manga Kobo'];[None];[None]
5661;Umi no Momotarou (Momotaro's Underwater Adventure);4.73;Movie;['Samurai'];[None];[None];[None];[None]
34411;Taishou Mebiusline: Chicchai-san;4.72;TV;['Historical', 'Supernatural'];['Studio A-CAT'];[None];[None];['Takumi, Yasuaki', 'Hanada, Hikaru', 'Akabane, Kenji', 'Akabane, Kenji', 'Okitsu, Kazuyuki', 'Miura, Hiroaki', 'Hino, Satoshi']
20707;"""0""";4.72;Music;['Music'];['Minakata Laboratory'];['Sony Music Entertainment'];[None];['Kuriyama, Chiaki']
30340;Direct Animation;4.72;Movie;['Dementia'];[None];[None];[None];[None]
29971;Landmark;4.71;ONA;['Dementia'];[None];[None];[None];[None]
30814;Landscape;4.72;Movie;['Dementia'];[None];[None];[None];[None]
1995;Lingerie Senshi Papillon Rose (Papillon Rose OVA);4.72;OVA;['Ecchi', 'Magic', 'Sci-Fi', 'Parody'];['Studio Kelmadick'];[None];['Maiden Japan'];['Koyasu, Takehito', 'Kojima, Sachiko', 'Kikuchi, Shiho']
32804;Ainone;4.69;Music;['Music', 'Drama'];[None];['Universal Music Japan'];[None];[None]
2146;Canary;4.71;OVA;['Fantasy', 'Music', 'Romance', 'School'];['SOEISHINSHA'];[None];[None];[None]
22165;Chirico;4.69;Movie;['Dementia'];[None];[None];[None];[None]
5812;Doubutsu Sumo Taikai (Animal Sumo);4.72;Movie;['Action'];[None];[None];[None];[None]
34771;Dynamic Chord;4.72;TV;['Music'];['Studio Pierrot', 'Pierrot Plus'];['TBS', 'Nippon Columbia', 'Zack Promotion', 'Overlap', 'Nichion', 'Asgard'];['Sentai Filmworks'];[None]
1647;Kakugo no Susume (Apocalypse Zero);4.72;OVA;['Action', 'Demons', 'Ecchi', 'Horror', 'Mecha', 'Sci-Fi', 'Super Power'];['Ashi Production'];['Victor Entertainment', 'Big West'];['Media Blasters'];['Yamadera, Kouichi', 'Ogata, Megumi', 'Horie, Mitsuko']
